rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
261,2022-05-26 08:44:23-06,1369,414,2022-06-02 02:47:23-06,2,2022-02-15 20:30:53-06
262,2022-05-26 08:46:56-06,4261,236,2022-05-28 08:49:56-06,2,2022-02-15 20:30:53-06
263,2022-05-26 08:47:40-06,1160,449,2022-05-30 03:07:40-06,2,2022-02-15 20:30:53-06
264,2022-05-26 09:00:49-06,2069,251,2022-05-27 03:12:49-06,2,2022-02-15 20:30:53-06
265,2022-05-26 09:07:38-06,2276,303,2022-06-01 07:20:38-06,1,2022-02-15 20:30:53-06
266,2022-05-26 09:08:05-06,3303,263,2022-05-27 03:55:05-06,2,2022-02-15 20:30:53-06
267,2022-05-26 09:16:21-06,1206,417,2022-05-30 09:53:21-06,2,2022-02-15 20:30:53-06
268,2022-05-26 09:19:08-06,1714,75,2022-05-27 07:35:08-06,1,2022-02-15 20:30:53-06
269,2022-05-26 09:19:46-06,3501,322,2022-05-27 08:59:46-06,2,2022-02-15 20:30:53-06
270,2022-05-26 09:20:56-06,207,200,2022-06-03 05:40:56-06,2,2022-02-15 20:30:53-06
271,2022-05-26 09:22:01-06,2388,92,2022-06-03 10:30:01-06,2,2022-02-15 20:30:53-06
272,2022-05-26 09:27:11-06,971,71,2022-06-03 06:10:11-06,2,2022-02-15 20:30:53-06
273,2022-05-26 09:29:36-06,1590,193,2022-05-29 11:49:36-06,2,2022-02-15 20:30:53-06
274,2022-05-26 09:48:51-06,656,311,2022-06-03 11:17:51-06,1,2022-02-15 20:30:53-06
275,2022-05-26 10:09:53-06,1718,133,2022-06-04 15:35:53-06,1,2022-02-15 20:30:53-06
276,2022-05-26 10:16:07-06,1221,58,2022-06-03 05:59:07-06,1,2022-02-15 20:30:53-06
277,2022-05-26 10:32:11-06,1409,45,2022-05-28 15:54:11-06,1,2022-02-15 20:30:53-06
278,2022-05-26 10:40:58-06,182,214,2022-06-02 09:43:58-06,2,2022-02-15 20:30:53-06
279,2022-05-26 11:02:50-06,661,384,2022-06-03 11:48:50-06,2,2022-02-15 20:30:53-06
280,2022-05-26 11:36:58-06,1896,167,2022-05-27 16:42:58-06,1,2022-02-15 20:30:53-06
281,2022-05-26 11:49:35-06,1208,582,2022-05-27 11:11:35-06,2,2022-02-15 20:30:53-06
282,2022-05-26 11:56:26-06,4486,282,2022-06-01 09:32:26-06,2,2022-02-15 20:30:53-06
283,2022-05-26 12:05:05-06,3530,242,2022-05-31 12:19:05-06,1,2022-02-15 20:30:53-06
284,2022-05-26 12:21:44-06,350,359,2022-06-04 07:18:44-06,2,2022-02-15 20:30:53-06
285,2022-05-26 12:41:40-06,2486,162,2022-05-31 09:58:40-06,2,2022-02-15 20:30:53-06
286,2022-05-26 12:44:51-06,314,371,2022-06-04 11:00:51-06,2,2022-02-15 20:30:53-06
287,2022-05-26 12:44:54-06,3631,17,2022-06-01 18:10:54-06,1,2022-02-15 20:30:53-06
288,2022-05-26 12:47:49-06,3546,82,2022-06-03 13:53:49-06,2,2022-02-15 20:30:53-06
289,2022-05-26 13:01:09-06,2449,81,2022-05-28 08:09:09-06,1,2022-02-15 20:30:53-06
290,2022-05-26 13:08:33-06,2776,429,2022-05-29 17:32:33-06,1,2022-02-15 20:30:53-06
291,2022-05-26 13:20:47-06,485,577,2022-06-02 19:06:47-06,2,2022-02-15 20:30:53-06
292,2022-05-26 13:22:12-06,4264,515,2022-06-04 17:58:12-06,1,2022-02-15 20:30:53-06
293,2022-05-26 13:27:02-06,1828,158,2022-06-03 09:45:02-06,2,2022-02-15 20:30:53-06
294,2022-05-26 13:29:57-06,2751,369,2022-05-28 10:20:57-06,1,2022-02-15 20:30:53-06
295,2022-05-26 13:33:20-06,4030,65,2022-05-27 11:23:20-06,2,2022-02-15 20:30:53-06
296,2022-05-26 13:35:19-06,3878,468,2022-06-03 19:31:19-06,2,2022-02-15 20:30:53-06
297,2022-05-26 13:48:48-06,1594,48,2022-05-27 12:52:48-06,2,2022-02-15 20:30:53-06
298,2022-05-26 13:52:26-06,1083,460,2022-05-29 15:08:26-06,2,2022-02-15 20:30:53-06
299,2022-05-26 13:55:36-06,4376,448,2022-05-27 17:25:36-06,2,2022-02-15 20:30:53-06
300,2022-05-26 13:57:00-06,249,47,2022-06-04 18:34:00-06,2,2022-02-15 20:30:53-06
301,2022-05-26 14:06:14-06,3448,274,2022-05-31 18:54:14-06,2,2022-02-15 20:30:53-06
302,2022-05-26 14:13:46-06,2921,387,2022-06-03 08:49:46-06,2,2022-02-15 20:30:53-06
303,2022-05-26 14:16:52-06,1111,596,2022-05-27 16:41:52-06,2,2022-02-15 20:30:53-06
304,2022-05-26 14:21:28-06,1701,534,2022-06-01 17:05:28-06,1,2022-02-15 20:30:53-06
305,2022-05-26 14:22:07-06,2665,464,2022-06-02 15:33:07-06,2,2022-02-15 20:30:53-06
306,2022-05-26 14:31:57-06,2781,547,2022-05-28 12:37:57-06,1,2022-02-15 20:30:53-06
307,2022-05-26 14:48:13-06,1097,375,2022-06-04 15:24:13-06,1,2022-02-15 20:30:53-06
308,2022-05-26 15:01:39-06,187,277,2022-06-04 13:24:39-06,2,2022-02-15 20:30:53-06
309,2022-05-26 15:38:10-06,1946,251,2022-06-01 20:10:10-06,2,2022-02-15 20:30:53-06
310,2022-05-26 15:41:07-06,593,409,2022-06-01 21:09:07-06,1,2022-02-15 20:30:53-06
311,2022-05-26 15:51:37-06,2830,201,2022-05-31 17:02:37-06,1,2022-02-15 20:30:53-06
312,2022-05-26 15:52:19-06,2008,143,2022-06-02 11:14:19-06,2,2022-02-15 20:30:53-06
313,2022-05-26 15:56:19-06,4156,594,2022-05-28 18:29:19-06,2,2022-02-15 20:30:53-06
314,2022-05-26 16:09:41-06,2851,203,2022-05-28 15:49:41-06,2,2022-02-15 20:30:53-06
315,2022-05-26 16:12:55-06,2847,238,2022-05-29 16:33:55-06,1,2022-02-15 20:30:53-06
316,2022-05-26 16:22:55-06,3828,249,2022-05-29 16:25:55-06,2,2022-02-15 20:30:53-06
317,2022-05-26 16:23:56-06,26,391,2022-06-01 12:56:56-06,2,2022-02-15 20:30:53-06
318,2022-05-26 16:37:39-06,2559,60,2022-06-02 21:31:39-06,2,2022-02-15 20:30:53-06
319,2022-05-26 16:52:13-06,3024,77,2022-05-30 11:55:13-06,1,2022-02-15 20:30:53-06
320,2022-05-26 17:09:24-06,1090,2,2022-05-27 21:30:24-06,2,2022-02-15 20:30:53-06
322,2022-05-26 17:47:35-06,4556,496,2022-06-01 17:32:35-06,1,2022-02-15 20:30:53-06
323,2022-05-26 17:49:27-06,2362,144,2022-05-29 20:12:27-06,1,2022-02-15 20:30:53-06
324,2022-05-26 18:00:04-06,3364,292,2022-05-29 21:27:04-06,1,2022-02-15 20:30:53-06
325,2022-05-26 18:09:55-06,2510,449,2022-05-31 00:01:55-06,2,2022-02-15 20:30:53-06
326,2022-05-26 18:10:11-06,3979,432,2022-06-04 13:25:11-06,2,2022-02-15 20:30:53-06
327,2022-05-26 18:18:57-06,2678,105,2022-06-03 21:06:57-06,1,2022-02-15 20:30:53-06
328,2022-05-26 18:29:31-06,2524,451,2022-05-31 19:27:31-06,1,2022-02-15 20:30:53-06
329,2022-05-26 18:57:14-06,2659,231,2022-05-30 21:19:14-06,2,2022-02-15 20:30:53-06
330,2022-05-26 19:15:30-06,1536,248,2022-06-03 22:09:30-06,2,2022-02-15 20:30:53-06
331,2022-05-26 19:22:26-06,1872,67,2022-06-04 17:25:26-06,1,2022-02-15 20:30:53-06
332,2022-05-26 19:27:10-06,1529,299,2022-06-02 18:26:10-06,2,2022-02-15 20:30:53-06
333,2022-05-26 19:52:21-06,4001,412,2022-05-31 17:55:21-06,2,2022-02-15 20:30:53-06
334,2022-05-26 20:03:07-06,3973,194,2022-05-28 20:54:07-06,1,2022-02-15 20:30:53-06
335,2022-05-26 20:07:10-06,1411,16,2022-06-04 17:15:10-06,2,2022-02-15 20:30:53-06
336,2022-05-26 20:15:23-06,1811,275,2022-05-29 15:43:23-06,1,2022-02-15 20:30:53-06
337,2022-05-26 20:22:30-06,751,19,2022-06-01 20:27:30-06,1,2022-02-15 20:30:53-06
338,2022-05-26 20:42:52-06,2596,165,2022-05-31 22:23:52-06,2,2022-02-15 20:30:53-06
339,2022-05-26 20:47:18-06,2410,516,2022-06-03 22:46:18-06,2,2022-02-15 20:30:53-06
340,2022-05-26 20:55:25-06,946,209,2022-06-04 00:57:25-06,2,2022-02-15 20:30:53-06
341,2022-05-26 21:01:42-06,4168,56,2022-06-05 01:51:42-06,1,2022-02-15 20:30:53-06
342,2022-05-26 21:11:04-06,4019,539,2022-05-28 18:28:04-06,2,2022-02-15 20:30:53-06
343,2022-05-26 21:13:41-06,3301,455,2022-05-28 01:34:41-06,1,2022-02-15 20:30:53-06
344,2022-05-26 21:30:22-06,2327,236,2022-05-29 03:13:22-06,2,2022-02-15 20:30:53-06
345,2022-05-26 21:32:25-06,1396,144,2022-05-31 02:50:25-06,1,2022-02-15 20:30:53-06
346,2022-05-26 21:34:41-06,4319,14,2022-06-04 21:24:41-06,2,2022-02-15 20:30:53-06
347,2022-05-26 21:40:33-06,1625,378,2022-05-28 02:56:33-06,2,2022-02-15 20:30:53-06
348,2022-05-26 21:50:56-06,1825,473,2022-05-31 21:43:56-06,1,2022-02-15 20:30:53-06
349,2022-05-26 21:53:11-06,2920,36,2022-05-27 23:33:11-06,2,2022-02-15 20:30:53-06
350,2022-05-26 22:01:28-06,2756,9,2022-06-03 22:01:28-06,2,2022-02-15 20:30:53-06
351,2022-05-26 22:39:03-06,3371,118,2022-06-01 04:10:03-06,1,2022-02-15 20:30:53-06
352,2022-05-26 22:48:19-06,4369,157,2022-05-29 02:05:19-06,1,2022-02-15 20:30:53-06
353,2022-05-26 23:03:39-06,3989,503,2022-06-02 21:39:39-06,2,2022-02-15 20:30:53-06
354,2022-05-26 23:12:26-06,2058,452,2022-05-31 23:48:26-06,1,2022-02-15 20:30:53-06
355,2022-05-26 23:15:33-06,141,446,2022-05-31 19:50:33-06,2,2022-02-15 20:30:53-06
356,2022-05-26 23:32:30-06,2868,382,2022-05-29 23:24:30-06,2,2022-02-15 20:30:53-06
357,2022-05-26 23:37:15-06,4417,198,2022-05-30 00:04:15-06,2,2022-02-15 20:30:53-06
358,2022-05-26 23:43:59-06,1925,102,2022-05-29 04:28:59-06,2,2022-02-15 20:30:53-06
359,2022-05-26 23:48:33-06,1156,152,2022-05-28 20:55:33-06,1,2022-02-15 20:30:53-06
360,2022-05-26 23:51:14-06,3489,594,2022-06-02 18:58:14-06,1,2022-02-15 20:30:53-06
361,2022-05-27 00:03:28-06,6,587,2022-05-31 01:01:28-06,1,2022-02-15 20:30:53-06
362,2022-05-27 00:10:25-06,2324,147,2022-06-01 01:34:25-06,1,2022-02-15 20:30:53-06
363,2022-05-27 00:14:00-06,4282,345,2022-05-28 05:22:00-06,2,2022-02-15 20:30:53-06
364,2022-05-27 00:20:12-06,833,430,2022-05-31 03:44:12-06,2,2022-02-15 20:30:53-06
365,2022-05-27 00:31:20-06,2887,167,2022-06-03 21:46:20-06,1,2022-02-15 20:30:53-06
366,2022-05-27 00:33:54-06,360,134,2022-06-03 18:55:54-06,2,2022-02-15 20:30:53-06
367,2022-05-27 00:37:02-06,3437,439,2022-05-29 22:43:02-06,2,2022-02-15 20:30:53-06
368,2022-05-27 00:42:29-06,1247,361,2022-06-04 04:20:29-06,2,2022-02-15 20:30:53-06
369,2022-05-27 00:46:49-06,944,508,2022-05-31 23:20:49-06,2,2022-02-15 20:30:53-06
370,2022-05-27 00:49:43-06,3347,22,2022-06-04 23:39:43-06,2,2022-02-15 20:30:53-06
371,2022-05-27 01:08:18-06,1235,295,2022-06-04 20:05:18-06,2,2022-02-15 20:30:53-06
372,2022-05-27 01:13:58-06,4089,510,2022-06-03 20:50:58-06,2,2022-02-15 20:30:53-06
373,2022-05-27 01:16:25-06,1649,464,2022-06-01 04:41:25-06,1,2022-02-15 20:30:53-06
374,2022-05-27 01:26:30-06,4420,337,2022-06-05 00:13:30-06,1,2022-02-15 20:30:53-06
375,2022-05-27 01:49:21-06,1815,306,2022-06-04 07:11:21-06,1,2022-02-15 20:30:53-06
376,2022-05-27 01:58:15-06,3197,542,2022-06-01 21:48:15-06,1,2022-02-15 20:30:53-06
377,2022-05-27 02:04:05-06,3012,170,2022-06-01 20:36:05-06,2,2022-02-15 20:30:53-06
378,2022-05-27 02:23:22-06,2242,53,2022-05-29 08:20:22-06,1,2022-02-15 20:30:53-06
379,2022-05-27 02:25:32-06,3462,584,2022-06-01 23:19:32-06,1,2022-02-15 20:30:53-06
380,2022-05-27 02:34:39-06,1777,176,2022-06-04 04:45:39-06,1,2022-02-15 20:30:53-06
381,2022-05-27 02:43:25-06,2748,371,2022-05-31 05:00:25-06,1,2022-02-15 20:30:53-06
382,2022-05-27 03:12:00-06,4358,183,2022-05-31 08:03:00-06,1,2022-02-15 20:30:53-06
383,2022-05-27 03:12:20-06,955,298,2022-06-03 03:37:20-06,1,2022-02-15 20:30:53-06
384,2022-05-27 03:18:20-06,910,371,2022-06-02 02:21:20-06,2,2022-02-15 20:30:53-06
385,2022-05-27 03:23:25-06,1565,213,2022-05-30 08:27:25-06,2,2022-02-15 20:30:53-06
386,2022-05-27 03:26:31-06,1288,109,2022-05-30 01:32:31-06,1,2022-02-15 20:30:53-06
387,2022-05-27 03:35:27-06,2684,506,2022-06-01 06:37:27-06,2,2022-02-15 20:30:53-06
388,2022-05-27 03:37:27-06,434,28,2022-05-29 22:45:27-06,1,2022-02-15 20:30:53-06
389,2022-05-27 03:45:41-06,691,500,2022-06-04 23:22:41-06,2,2022-02-15 20:30:53-06
390,2022-05-27 04:02:26-06,3759,48,2022-06-02 09:09:26-06,2,2022-02-15 20:30:53-06
391,2022-05-27 04:03:55-06,2193,197,2022-06-01 04:59:55-06,2,2022-02-15 20:30:53-06
392,2022-05-27 04:14:42-06,263,359,2022-06-01 07:28:42-06,2,2022-02-15 20:30:53-06
393,2022-05-27 04:18:25-06,145,251,2022-05-28 00:10:25-06,2,2022-02-15 20:30:53-06
394,2022-05-27 04:26:11-06,1890,274,2022-06-03 09:44:11-06,2,2022-02-15 20:30:53-06
395,2022-05-27 04:45:49-06,752,575,2022-05-31 06:42:49-06,1,2022-02-15 20:30:53-06
396,2022-05-27 04:47:04-06,1020,112,2022-05-29 03:14:04-06,1,2022-02-15 20:30:53-06
397,2022-05-27 05:29:02-06,4193,544,2022-05-28 10:36:02-06,2,2022-02-15 20:30:53-06
398,2022-05-27 05:44:03-06,1686,422,2022-06-02 01:19:03-06,1,2022-02-15 20:30:53-06
399,2022-05-27 05:48:38-06,553,204,2022-05-29 08:27:38-06,1,2022-02-15 20:30:53-06
400,2022-05-27 05:51:44-06,258,249,2022-05-31 01:34:44-06,2,2022-02-15 20:30:53-06
401,2022-05-27 05:57:55-06,2179,46,2022-05-29 10:55:55-06,2,2022-02-15 20:30:53-06
402,2022-05-27 06:17:18-06,461,354,2022-05-30 01:53:18-06,2,2022-02-15 20:30:53-06
403,2022-05-27 06:28:52-06,3983,424,2022-05-29 04:47:52-06,2,2022-02-15 20:30:53-06
404,2022-05-27 06:31:51-06,1293,168,2022-05-30 09:58:51-06,1,2022-02-15 20:30:53-06
405,2022-05-27 06:32:39-06,4090,272,2022-06-05 11:53:39-06,2,2022-02-15 20:30:53-06
406,2022-05-27 06:46:46-06,2136,381,2022-05-30 05:43:46-06,1,2022-02-15 20:30:53-06
407,2022-05-27 06:57:38-06,1077,44,2022-05-31 11:23:38-06,1,2022-02-15 20:30:53-06
408,2022-05-27 06:57:39-06,1438,84,2022-05-28 04:57:39-06,1,2022-02-15 20:30:53-06
409,2022-05-27 07:10:58-06,3652,220,2022-06-02 03:40:58-06,2,2022-02-15 20:30:53-06
410,2022-05-27 07:11:22-06,4010,506,2022-06-02 13:06:22-06,2,2022-02-15 20:30:53-06
411,2022-05-27 07:14:14-06,1434,388,2022-06-03 10:39:14-06,1,2022-02-15 20:30:53-06
412,2022-05-27 07:17:23-06,1400,375,2022-05-29 08:07:23-06,2,2022-02-15 20:30:53-06
413,2022-05-27 07:45:37-06,3516,307,2022-06-03 04:11:37-06,1,2022-02-15 20:30:53-06
414,2022-05-27 07:48:20-06,1019,219,2022-05-31 07:39:20-06,2,2022-02-15 20:30:53-06
415,2022-05-27 07:51:45-06,3698,304,2022-05-28 12:07:45-06,2,2022-02-15 20:30:53-06
416,2022-05-27 08:02:10-06,2371,222,2022-05-29 03:34:10-06,2,2022-02-15 20:30:53-06
417,2022-05-27 08:07:27-06,2253,475,2022-05-29 13:01:27-06,2,2022-02-15 20:30:53-06
418,2022-05-27 08:13:17-06,3063,151,2022-06-04 05:05:17-06,2,2022-02-15 20:30:53-06
419,2022-05-27 08:15:11-06,2514,77,2022-06-02 04:53:11-06,1,2022-02-15 20:30:53-06
420,2022-05-27 08:19:38-06,619,93,2022-06-03 08:07:38-06,2,2022-02-15 20:30:53-06
421,2022-05-27 08:30:13-06,2985,246,2022-06-04 06:19:13-06,2,2022-02-15 20:30:53-06
422,2022-05-27 08:31:55-06,1152,150,2022-06-01 04:47:55-06,2,2022-02-15 20:30:53-06
423,2022-05-27 08:32:57-06,1783,284,2022-06-02 12:03:57-06,1,2022-02-15 20:30:53-06
424,2022-05-27 08:34:01-06,2815,35,2022-06-05 02:44:01-06,1,2022-02-15 20:30:53-06
425,2022-05-27 08:51:30-06,1518,182,2022-06-03 09:52:30-06,2,2022-02-15 20:30:53-06
426,2022-05-27 08:56:57-06,1103,522,2022-06-05 04:45:57-06,1,2022-02-15 20:30:53-06
427,2022-05-27 09:10:04-06,1677,288,2022-06-05 06:22:04-06,2,2022-02-15 20:30:53-06
428,2022-05-27 09:10:58-06,3349,161,2022-05-31 10:24:58-06,2,2022-02-15 20:30:53-06
429,2022-05-27 09:21:26-06,129,498,2022-06-05 13:23:26-06,2,2022-02-15 20:30:53-06
430,2022-05-27 09:22:10-06,1920,190,2022-06-05 06:10:10-06,1,2022-02-15 20:30:53-06
431,2022-05-27 09:31:05-06,4507,334,2022-06-05 04:29:05-06,1,2022-02-15 20:30:53-06
432,2022-05-27 09:40:29-06,1119,46,2022-05-29 09:20:29-06,1,2022-02-15 20:30:53-06
433,2022-05-27 09:40:40-06,4364,574,2022-05-30 12:55:40-06,2,2022-02-15 20:30:53-06
434,2022-05-27 09:54:27-06,3360,246,2022-06-04 15:26:27-06,1,2022-02-15 20:30:53-06
435,2022-05-27 10:17:09-06,3328,3,2022-06-02 04:20:09-06,2,2022-02-15 20:30:53-06
436,2022-05-27 10:21:04-06,4317,267,2022-05-30 14:26:04-06,2,2022-02-15 20:30:53-06
437,2022-05-27 10:47:22-06,1800,525,2022-06-05 07:22:22-06,2,2022-02-15 20:30:53-06
438,2022-05-27 10:52:34-06,4260,249,2022-06-05 15:23:34-06,2,2022-02-15 20:30:53-06
439,2022-05-27 10:54:48-06,354,319,2022-06-02 16:01:48-06,2,2022-02-15 20:30:53-06
440,2022-05-27 11:00:35-06,4452,314,2022-05-29 09:15:35-06,1,2022-02-15 20:30:53-06
441,2022-05-27 11:11:05-06,1578,54,2022-05-30 15:45:05-06,1,2022-02-15 20:30:53-06
442,2022-05-27 11:12:13-06,1457,403,2022-05-30 05:30:13-06,2,2022-02-15 20:30:53-06
443,2022-05-27 11:35:20-06,2021,547,2022-06-04 11:58:20-06,1,2022-02-15 20:30:53-06
444,2022-05-27 11:39:15-06,723,239,2022-06-01 08:56:15-06,1,2022-02-15 20:30:53-06
445,2022-05-27 11:42:57-06,1757,293,2022-05-30 15:35:57-06,2,2022-02-15 20:30:53-06
446,2022-05-27 11:48:41-06,1955,401,2022-06-03 09:42:41-06,2,2022-02-15 20:30:53-06
447,2022-05-27 11:57:02-06,3890,133,2022-06-05 11:38:02-06,1,2022-02-15 20:30:53-06
448,2022-05-27 12:03:08-06,2671,247,2022-06-03 13:28:08-06,2,2022-02-15 20:30:53-06
449,2022-05-27 12:13:15-06,2469,172,2022-06-03 18:08:15-06,2,2022-02-15 20:30:53-06
450,2022-05-27 12:18:54-06,1343,247,2022-06-05 16:52:54-06,1,2022-02-15 20:30:53-06
451,2022-05-27 12:27:54-06,205,87,2022-05-28 18:07:54-06,2,2022-02-15 20:30:53-06
452,2022-05-27 12:30:33-06,2993,127,2022-05-30 13:53:33-06,2,2022-02-15 20:30:53-06
453,2022-05-27 12:31:16-06,4425,529,2022-05-29 16:06:16-06,1,2022-02-15 20:30:53-06
454,2022-05-27 12:31:36-06,3499,575,2022-05-30 08:46:36-06,1,2022-02-15 20:30:53-06
455,2022-05-27 12:43:29-06,3344,343,2022-06-04 16:40:29-06,2,2022-02-15 20:30:53-06
456,2022-05-27 12:50:06-06,1699,92,2022-06-02 15:14:06-06,1,2022-02-15 20:30:53-06
457,2022-05-27 12:52:29-06,2368,300,2022-06-02 10:17:29-06,2,2022-02-15 20:30:53-06
458,2022-05-27 12:58:36-06,3350,565,2022-06-05 17:51:36-06,1,2022-02-15 20:30:53-06
459,2022-05-27 13:00:04-06,597,468,2022-05-29 15:47:04-06,1,2022-02-15 20:30:53-06
460,2022-05-27 13:02:03-06,4238,240,2022-05-28 09:14:03-06,1,2022-02-15 20:30:53-06
461,2022-05-27 13:08:55-06,2077,447,2022-06-01 07:32:55-06,1,2022-02-15 20:30:53-06
462,2022-05-27 13:10:36-06,2314,364,2022-06-03 14:12:36-06,2,2022-02-15 20:30:53-06
463,2022-05-27 13:11:47-06,826,21,2022-06-04 14:18:47-06,1,2022-02-15 20:30:53-06
464,2022-05-27 13:42:44-06,1313,193,2022-05-29 17:49:44-06,2,2022-02-15 20:30:53-06
465,2022-05-27 13:44:36-06,20,261,2022-06-01 19:43:36-06,1,2022-02-15 20:30:53-06
466,2022-05-27 13:57:07-06,1786,442,2022-05-29 08:52:07-06,1,2022-02-15 20:30:53-06
467,2022-05-27 14:10:03-06,339,557,2022-06-01 09:08:03-06,1,2022-02-15 20:30:53-06
468,2022-05-27 14:13:10-06,2656,101,2022-06-04 08:26:10-06,2,2022-02-15 20:30:53-06
469,2022-05-27 14:14:26-06,4463,154,2022-06-05 14:51:26-06,1,2022-02-15 20:30:53-06
470,2022-05-27 14:17:08-06,1613,504,2022-06-04 10:47:08-06,1,2022-02-15 20:30:53-06
471,2022-05-27 14:32:42-06,2872,209,2022-05-30 17:39:42-06,2,2022-02-15 20:30:53-06
472,2022-05-27 14:36:15-06,1338,528,2022-05-29 14:07:15-06,1,2022-02-15 20:30:53-06
473,2022-05-27 14:36:34-06,802,105,2022-06-05 10:02:34-06,1,2022-02-15 20:30:53-06
474,2022-05-27 15:11:56-06,1474,274,2022-05-31 12:07:56-06,1,2022-02-15 20:30:53-06
475,2022-05-27 15:16:26-06,2520,159,2022-05-28 12:58:26-06,1,2022-02-15 20:30:53-06
476,2022-05-27 15:31:36-06,2451,543,2022-06-03 12:12:36-06,1,2022-02-15 20:30:53-06
477,2022-05-27 15:33:33-06,2437,161,2022-06-02 11:35:33-06,2,2022-02-15 20:30:53-06
478,2022-05-27 15:38:20-06,424,557,2022-05-31 11:39:20-06,2,2022-02-15 20:30:53-06
479,2022-05-27 15:39:10-06,2060,231,2022-06-05 15:46:10-06,2,2022-02-15 20:30:53-06
480,2022-05-27 15:47:39-06,2108,220,2022-06-04 14:17:39-06,2,2022-02-15 20:30:53-06
481,2022-05-27 15:49:27-06,72,445,2022-05-30 10:46:27-06,2,2022-02-15 20:30:53-06
482,2022-05-27 15:53:02-06,4178,546,2022-06-01 15:53:02-06,2,2022-02-15 20:30:53-06
483,2022-05-27 16:00:25-06,1510,32,2022-05-28 14:30:25-06,1,2022-02-15 20:30:53-06
484,2022-05-27 16:26:45-06,3115,491,2022-05-29 14:16:45-06,2,2022-02-15 20:30:53-06
485,2022-05-27 16:40:52-06,2392,105,2022-05-28 15:40:52-06,2,2022-02-15 20:30:53-06
486,2022-05-27 16:51:12-06,1822,398,2022-05-28 13:26:12-06,1,2022-02-15 20:30:53-06
487,2022-05-27 17:00:30-06,3774,569,2022-05-28 12:18:30-06,2,2022-02-15 20:30:53-06
488,2022-05-27 17:07:50-06,393,168,2022-06-03 15:30:50-06,2,2022-02-15 20:30:53-06
489,2022-05-27 17:09:12-06,1940,476,2022-05-30 21:44:12-06,2,2022-02-15 20:30:53-06
490,2022-05-27 17:09:56-06,3524,95,2022-05-30 15:32:56-06,2,2022-02-15 20:30:53-06
491,2022-05-27 17:13:35-06,1326,196,2022-05-28 17:11:35-06,2,2022-02-15 20:30:53-06
492,2022-05-27 17:24:58-06,1999,228,2022-05-28 15:34:58-06,1,2022-02-15 20:30:53-06
493,2022-05-27 17:34:11-06,184,501,2022-05-30 11:40:11-06,1,2022-02-15 20:30:53-06
494,2022-05-27 17:39:31-06,1850,64,2022-06-02 12:35:31-06,1,2022-02-15 20:30:53-06
495,2022-05-27 17:40:48-06,1007,526,2022-05-28 23:07:48-06,1,2022-02-15 20:30:53-06
496,2022-05-27 17:43:41-06,1785,56,2022-06-03 20:56:41-06,1,2022-02-15 20:30:53-06
497,2022-05-27 17:54:39-06,2636,20,2022-06-03 13:47:39-06,2,2022-02-15 20:30:53-06
498,2022-05-27 18:01:21-06,458,287,2022-05-30 14:20:21-06,2,2022-02-15 20:30:53-06
499,2022-05-27 18:05:07-06,2381,199,2022-06-05 12:54:07-06,2,2022-02-15 20:30:53-06
500,2022-05-27 18:05:25-06,4500,145,2022-05-31 13:04:25-06,1,2022-02-15 20:30:53-06
501,2022-05-27 18:09:36-06,601,162,2022-05-29 23:14:36-06,2,2022-02-15 20:30:53-06
502,2022-05-27 18:34:43-06,3131,179,2022-05-30 18:02:43-06,2,2022-02-15 20:30:53-06
503,2022-05-27 18:35:25-06,3005,288,2022-05-28 15:12:25-06,2,2022-02-15 20:30:53-06
504,2022-05-27 19:05:34-06,2086,170,2022-05-30 16:03:34-06,1,2022-02-15 20:30:53-06
505,2022-05-27 19:06:37-06,71,111,2022-05-28 23:57:37-06,1,2022-02-15 20:30:53-06
506,2022-05-27 19:09:19-06,667,469,2022-06-05 13:34:19-06,1,2022-02-15 20:30:53-06
507,2022-05-27 19:31:19-06,3621,421,2022-06-01 22:07:19-06,2,2022-02-15 20:30:53-06
508,2022-05-27 19:40:50-06,4179,434,2022-06-04 20:05:50-06,1,2022-02-15 20:30:53-06
509,2022-05-27 19:51:12-06,3416,147,2022-05-30 23:27:12-06,1,2022-02-15 20:30:53-06
510,2022-05-27 19:52:14-06,4338,113,2022-05-30 14:20:14-06,2,2022-02-15 20:30:53-06
511,2022-05-27 20:04:04-06,3827,296,2022-06-02 21:58:04-06,1,2022-02-15 20:30:53-06
512,2022-05-27 20:07:50-06,2176,231,2022-06-04 19:12:50-06,2,2022-02-15 20:30:53-06
513,2022-05-27 20:08:10-06,225,489,2022-05-29 00:22:10-06,1,2022-02-15 20:30:53-06
514,2022-05-27 20:09:28-06,1697,597,2022-06-04 17:49:28-06,2,2022-02-15 20:30:53-06
515,2022-05-27 20:10:10-06,3369,110,2022-06-03 19:18:10-06,2,2022-02-15 20:30:53-06
516,2022-05-27 20:11:47-06,4357,400,2022-06-03 19:19:47-06,1,2022-02-15 20:30:53-06
517,2022-05-27 20:17:57-06,234,403,2022-05-28 23:33:57-06,1,2022-02-15 20:30:53-06
518,2022-05-27 20:18:02-06,4087,480,2022-05-29 22:32:02-06,1,2022-02-15 20:30:53-06
519,2022-05-27 20:22:33-06,3564,245,2022-06-02 22:06:33-06,1,2022-02-15 20:30:53-06
520,2022-05-27 20:27:37-06,3845,161,2022-06-03 22:47:37-06,1,2022-02-15 20:30:53-06
